,dvderr,offset,ibp_1u,ivdd,m_temp,m_temp_err,vref,name,type,time,OK
0,1.013042,-0.2109211,1.223368,20.38425,-44.9784,-4.9784,1.2267,tran_SchGtAttVtTl,Sch,Tue Oct 18 21:10:15 2022,True
1,4.037492,0.7408782,1.9339299999999997,43.840720000000005,118.22,-6.779963,1.225509,tran_SchGtAttVtTh,Sch,Tue Oct 18 21:10:15 2022,True
2,2.131513,0.24765710000000002,1.548159,30.856540000000003,21.41706,-5.582941,1.231324,tran_SchGtAttVtTt,Sch,Tue Oct 18 21:10:15 2022,True
